TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
T03943,2026-09-14,Laptop,Electronics,North,Offline,2,2499,4998,Cash,C0278
T03944,2026-06-06,Sugar,Grocery,East,Online,5,49999,249995,Cash,C0321
T03945,2026-12-12,Smartwatch,Electronics,South,Online,4,9999,39996,Net Banking,C0286
T03946,2026-09-21,Dumbbell,Sports,North,Online,2,29999,59998,UPI,C0456
T03947,2026-01-07,Sugar,Grocery,East,Offline,2,499,998,Net Banking,C0415
T03948,2026-02-08,T-Shirt,Clothing,East,Offline,5,19999,99995,UPI,C0716
T03949,2026-05-28,Jeans,Clothing,East,Online,6,49999,299994,Cash,C0656
T03950,2026-04-20,Milk,Grocery,East,Offline,9,4999,44991,Net Banking,C0588
T03951,2026-10-12,Smartphone,Electronics,West,Offline,1,499,499,Net Banking,C0281
T03952,2026-11-23,Oil,Grocery,East,Online,2,299,598,UPI,C0538
T03953,2026-08-28,Tablet,Electronics,North,Online,10,999,9990,Net Banking,C0746
T03954,2026-10-23,Laptop,Electronics,North,Offline,7,299,2093,Net Banking,C0264
T03955,2026-05-11,Rice,Grocery,South,Online,2,19999,39998,Net Banking,C0372
T03956,2026-06-05,Jacket,Clothing,East,Online,8,799,6392,Cash,C0509
T03957,2026-12-09,Bread,Grocery,West,Offline,9,29999,269991,UPI,C0058
T03958,2026-08-29,Tennis Racket,Sports,South,Offline,2,29999,59998,Cash,C0177
T03959,2026-06-21,Smartphone,Electronics,North,Online,2,29999,59998,Cash,C0416
T03960,2026-09-05,Tennis Racket,Sports,West,Offline,1,19999,19999,Net Banking,C0746
T03961,2026-01-10,Dress,Clothing,South,Online,7,1499,10493,Credit Card,C0471
T03962,2026-02-02,Bread,Grocery,South,Online,7,29999,209993,UPI,C0015
T03963,2026-04-07,Rice,Grocery,West,Online,10,199,1990,Cash,C0500
T03964,2026-09-24,Tablet,Electronics,West,Offline,9,49999,449991,Cash,C0169
T03965,2026-01-19,Rice,Grocery,South,Offline,10,9999,99990,Credit Card,C0609
T03966,2026-03-21,Oil,Grocery,West,Offline,5,9999,49995,Cash,C0631
T03967,2026-07-29,Mixer,Home,East,Offline,8,999,7992,Net Banking,C0325
T03968,2026-08-15,Shoes,Clothing,East,Offline,8,2499,19992,UPI,C0792
T03969,2026-11-03,Cricket Bat,Sports,West,Offline,9,299,2691,Net Banking,C0489
T03970,2026-10-23,Mixer,Home,East,Offline,1,799,799,Cash,C0773
T03971,2026-03-18,Smartphone,Electronics,West,Online,7,499,3493,UPI,C0222
T03972,2026-03-06,Bread,Grocery,East,Offline,6,499,2994,Cash,C0248
T03973,2026-01-06,Football,Sports,North,Offline,8,999,7992,Cash,C0344
T03974,2026-02-14,Sugar,Grocery,South,Offline,6,499,2994,Net Banking,C0410
T03975,2026-09-03,Mixer,Home,South,Offline,3,1499,4497,UPI,C0064
T03976,2026-07-03,Shoes,Clothing,South,Online,7,19999,139993,Cash,C0505
T03977,2026-08-11,Jeans,Clothing,South,Offline,5,499,2495,Net Banking,C0164
T03978,2026-09-24,Shoes,Clothing,West,Online,3,799,2397,Cash,C0346
T03979,2026-10-24,T-Shirt,Clothing,South,Offline,1,799,799,UPI,C0008
T03980,2026-10-06,Yoga Mat,Sports,South,Offline,3,29999,89997,UPI,C0210
T03981,2026-08-17,Headphones,Electronics,South,Online,4,799,3196,UPI,C0648
T03982,2026-11-17,Tennis Racket,Sports,East,Offline,4,9999,39996,Net Banking,C0650
T03983,2026-02-12,Jacket,Clothing,North,Offline,8,9999,79992,Net Banking,C0225
T03984,2026-08-14,Tablet,Electronics,East,Online,9,49999,449991,Net Banking,C0432
T03985,2026-10-20,Sugar,Grocery,West,Offline,1,29999,29999,Credit Card,C0723
T03986,2026-07-02,Chair,Home,East,Offline,3,299,897,Cash,C0475
T03987,2026-11-14,Shoes,Clothing,East,Online,5,199,995,Cash,C0645
T03988,2026-08-19,Dress,Clothing,East,Online,7,9999,69993,Credit Card,C0744
T03989,2026-03-09,Tennis Racket,Sports,North,Online,4,29999,119996,Net Banking,C0629
T03990,2026-11-07,Sugar,Grocery,South,Online,4,29999,119996,Credit Card,C0024
T03991,2026-05-02,T-Shirt,Clothing,East,Offline,10,9999,99990,Credit Card,C0372
T03992,2026-02-11,Smartphone,Electronics,West,Offline,6,199,1194,Net Banking,C0755
T03993,2026-11-29,Dumbbell,Sports,West,Online,1,2499,2499,Credit Card,C0507
T03994,2026-08-02,Rice,Grocery,West,Online,5,19999,99995,Cash,C0573
T03995,2026-10-26,Sofa,Home,North,Online,2,49999,99998,Credit Card,C0190
T03996,2026-06-08,Shoes,Clothing,South,Online,7,499,3493,Credit Card,C0361
T03997,2026-10-17,Milk,Grocery,South,Offline,8,999,7992,Cash,C0611
T03998,2026-11-06,Sofa,Home,East,Online,6,19999,119994,Cash,C0570
T03999,2026-10-16,Chair,Home,East,Offline,5,2499,12495,Credit Card,C0204
T04000,2026-02-08,Rice,Grocery,South,Online,9,4999,44991,UPI,C0154
T04001,2026-02-16,Smartphone,Electronics,West,Offline,8,799,6392,Cash,C0700
T04002,2026-03-27,Table,Home,South,Online,8,799,6392,Cash,C0292
T04003,2026-09-16,Bread,Grocery,North,Offline,10,799,7990,Net Banking,C0006
T04004,2026-02-19,Football,Sports,North,Offline,1,19999,19999,Net Banking,C0406
T04005,2026-01-12,Milk,Grocery,East,Offline,3,2499,7497,Net Banking,C0793
T04006,2026-10-13,Cricket Bat,Sports,East,Offline,8,9999,79992,Credit Card,C0094
T04007,2026-09-05,Rice,Grocery,North,Online,10,29999,299990,Net Banking,C0100
T04008,2026-08-01,Chair,Home,North,Offline,9,299,2691,Credit Card,C0770
T04009,2026-09-09,Jacket,Clothing,East,Offline,7,2499,17493,Net Banking,C0219
T04010,2026-12-19,Dress,Clothing,North,Offline,8,9999,79992,Cash,C0514
T04011,2026-10-21,Headphones,Electronics,East,Online,7,2499,17493,Cash,C0454
T04012,2026-10-05,Table,Home,South,Offline,8,299,2392,Credit Card,C0252
T04013,2026-05-16,Mixer,Home,East,Online,10,2499,24990,UPI,C0405
T04014,2026-03-22,Mixer,Home,North,Offline,3,799,2397,Credit Card,C0403
T04015,2026-11-08,Jacket,Clothing,South,Offline,4,999,3996,Credit Card,C0542
T04016,2026-07-27,Yoga Mat,Sports,South,Online,3,299,897,Credit Card,C0399
T04017,2026-01-17,Dress,Clothing,North,Online,8,299,2392,Cash,C0339
T04018,2026-06-08,Sugar,Grocery,West,Online,5,2499,12495,Credit Card,C0602
T04019,2026-01-31,Shoes,Clothing,West,Offline,7,999,6993,Net Banking,C0441
T04020,2026-10-26,Laptop,Electronics,South,Online,7,299,2093,UPI,C0347
T04021,2026-01-23,Dress,Clothing,East,Offline,7,49999,349993,Net Banking,C0728
T04022,2026-09-15,Tablet,Electronics,East,Online,1,199,199,Credit Card,C0534
T04023,2026-11-05,Jeans,Clothing,South,Offline,4,1499,5996,Net Banking,C0002
T04024,2026-02-21,Dress,Clothing,North,Online,6,1499,8994,Cash,C0601
T04025,2026-06-23,Milk,Grocery,North,Online,9,199,1791,UPI,C0189
T04026,2026-05-31,Table,Home,North,Offline,2,9999,19998,UPI,C0395
T04027,2026-12-01,Tablet,Electronics,North,Online,5,19999,99995,Net Banking,C0641
T04028,2026-07-11,Headphones,Electronics,North,Online,6,299,1794,Net Banking,C0546
T04029,2026-08-13,Tablet,Electronics,West,Online,7,29999,209993,Net Banking,C0008
T04030,2026-10-02,Headphones,Electronics,South,Online,10,499,4990,Credit Card,C0018
T04031,2026-09-09,Tablet,Electronics,South,Online,7,299,2093,Cash,C0144
T04032,2026-02-08,Jacket,Clothing,South,Online,10,1499,14990,UPI,C0577
T04033,2026-05-16,Laptop,Electronics,North,Offline,4,4999,19996,Net Banking,C0372
T04034,2026-09-25,Yoga Mat,Sports,West,Offline,7,499,3493,UPI,C0398
T04035,2026-07-24,Laptop,Electronics,South,Online,3,2499,7497,Cash,C0061
T04036,2026-07-18,Yoga Mat,Sports,East,Offline,2,2499,4998,UPI,C0173
T04037,2026-02-26,Tablet,Electronics,North,Online,7,199,1393,UPI,C0684
T04038,2026-03-09,Dress,Clothing,South,Online,10,799,7990,Cash,C0333
T04039,2026-07-02,Tennis Racket,Sports,South,Online,8,19999,159992,Net Banking,C0155
T04040,2026-04-24,Headphones,Electronics,West,Online,6,19999,119994,UPI,C0597
T04041,2026-12-27,Rice,Grocery,North,Offline,10,2499,24990,Credit Card,C0032
T04042,2026-06-26,T-Shirt,Clothing,North,Online,2,499,998,Net Banking,C0007
T04043,2026-09-23,Smartwatch,Electronics,North,Offline,5,299,1495,Credit Card,C0766
T04044,2026-07-28,Tablet,Electronics,West,Online,2,49999,99998,Credit Card,C0040
T04045,2026-10-10,Jacket,Clothing,East,Offline,7,19999,139993,Credit Card,C0580
T04046,2026-06-30,Smartwatch,Electronics,East,Online,1,19999,19999,Net Banking,C0135
T04047,2026-12-21,Bread,Grocery,West,Online,6,2499,14994,Credit Card,C0586
T04048,2026-12-01,Smartwatch,Electronics,East,Online,5,499,2495,Credit Card,C0147
T04049,2026-12-07,Football,Sports,East,Offline,5,19999,99995,Net Banking,C0442
T04050,2026-04-02,Microwave,Home,West,Offline,9,999,8991,Net Banking,C0620
T04051,2026-02-13,Yoga Mat,Sports,North,Offline,4,199,796,Credit Card,C0508
T04052,2026-03-13,Dumbbell,Sports,East,Offline,2,4999,9998,Credit Card,C0597
T04053,2026-01-08,Shoes,Clothing,West,Offline,3,19999,59997,UPI,C0124
T04054,2026-07-19,Milk,Grocery,West,Online,9,2499,22491,Cash,C0316
T04055,2026-11-02,Cricket Bat,Sports,West,Offline,5,2499,12495,UPI,C0128
T04056,2026-07-22,Table,Home,West,Offline,3,4999,14997,UPI,C0162
T04057,2026-02-02,Table,Home,North,Online,3,799,2397,Credit Card,C0152
T04058,2026-05-21,Jeans,Clothing,East,Offline,6,499,2994,UPI,C0001
T04059,2026-09-24,Sofa,Home,West,Online,10,999,9990,Net Banking,C0185
T04060,2026-02-25,Mixer,Home,North,Offline,6,499,2994,Cash,C0339
T04061,2026-04-12,Smartphone,Electronics,East,Offline,2,9999,19998,Net Banking,C0018
T04062,2026-06-18,Tennis Racket,Sports,South,Online,4,999,3996,Cash,C0130
T04063,2026-12-31,Laptop,Electronics,South,Offline,10,299,2990,Credit Card,C0763
T04064,2026-04-26,Headphones,Electronics,North,Offline,2,999,1998,Cash,C0272
T04065,2026-12-22,Shoes,Clothing,South,Offline,8,19999,159992,UPI,C0775
T04066,2026-03-18,Laptop,Electronics,South,Online,7,9999,69993,UPI,C0223
T04067,2026-09-09,Tennis Racket,Sports,North,Online,9,299,2691,UPI,C0698
T04068,2026-10-18,Milk,Grocery,West,Offline,5,499,2495,Net Banking,C0532
T04069,2026-11-12,Milk,Grocery,West,Offline,6,1499,8994,Credit Card,C0795
T04070,2026-06-27,Shoes,Clothing,East,Online,4,49999,199996,Cash,C0767
T04071,2026-09-10,Jacket,Clothing,South,Online,5,999,4995,Credit Card,C0208
T04072,2026-06-17,Laptop,Electronics,South,Online,8,9999,79992,Credit Card,C0048
T04073,2026-05-08,Chair,Home,South,Offline,6,799,4794,Cash,C0008
T04074,2026-05-15,Oil,Grocery,West,Offline,8,2499,19992,UPI,C0546
T04075,2026-03-07,Tennis Racket,Sports,East,Offline,8,999,7992,UPI,C0741
T04076,2026-12-07,T-Shirt,Clothing,South,Online,8,1499,11992,Cash,C0734
T04077,2026-07-19,Yoga Mat,Sports,North,Offline,10,799,7990,Cash,C0406
T04078,2026-03-07,Laptop,Electronics,North,Offline,8,999,7992,Credit Card,C0226
T04079,2026-01-02,Laptop,Electronics,East,Offline,7,299,2093,Credit Card,C0146
T04080,2026-10-30,Dumbbell,Sports,West,Offline,5,1499,7495,Credit Card,C0210
T04081,2026-04-20,Tablet,Electronics,North,Online,10,4999,49990,Credit Card,C0233
T04082,2026-04-27,Jacket,Clothing,South,Offline,10,4999,49990,Net Banking,C0030
T04083,2026-02-17,Laptop,Electronics,East,Online,4,29999,119996,Credit Card,C0309
T04084,2026-11-04,Dumbbell,Sports,East,Offline,6,49999,299994,UPI,C0752
T04085,2026-09-29,Tennis Racket,Sports,West,Online,2,4999,9998,Cash,C0119
T04086,2026-07-07,Tennis Racket,Sports,East,Online,3,4999,14997,Net Banking,C0448
T04087,2026-04-23,Cricket Bat,Sports,North,Online,8,999,7992,Cash,C0121
T04088,2026-03-24,Jeans,Clothing,East,Offline,4,19999,79996,UPI,C0450
T04089,2026-01-08,Table,Home,North,Offline,4,29999,119996,Cash,C0406
T04090,2026-10-12,Bread,Grocery,West,Offline,8,4999,39992,UPI,C0471
T04091,2026-01-10,Shoes,Clothing,East,Offline,7,2499,17493,UPI,C0004
T04092,2026-12-11,Oil,Grocery,South,Online,3,499,1497,Cash,C0704
T04093,2026-11-27,Cricket Bat,Sports,South,Offline,2,19999,39998,Cash,C0493
T04094,2026-10-12,Table,Home,East,Online,3,2499,7497,Cash,C0203
T04095,2026-01-06,Chair,Home,South,Online,10,2499,24990,Net Banking,C0411
T04096,2026-12-04,Rice,Grocery,East,Online,5,9999,49995,UPI,C0187
T04097,2026-04-14,Chair,Home,East,Online,4,1499,5996,UPI,C0534
T04098,2026-12-03,Table,Home,South,Offline,6,299,1794,Cash,C0122
T04099,2026-01-15,Milk,Grocery,North,Offline,8,9999,79992,UPI,C0315
T04100,2026-10-14,Shoes,Clothing,North,Online,5,29999,149995,Net Banking,C0745
T04101,2026-06-23,Yoga Mat,Sports,East,Offline,6,49999,299994,Cash,C0076
T04102,2026-11-15,Shoes,Clothing,North,Online,10,799,7990,Net Banking,C0199
T04103,2026-12-19,Bread,Grocery,South,Offline,10,4999,49990,Net Banking,C0473
T04104,2026-08-07,Dumbbell,Sports,East,Online,8,4999,39992,Credit Card,C0573
T04105,2026-08-06,Smartphone,Electronics,West,Offline,5,299,1495,UPI,C0599
T04106,2026-06-27,Dress,Clothing,East,Online,1,9999,9999,Net Banking,C0504
T04107,2026-03-08,Jeans,Clothing,North,Offline,10,19999,199990,Net Banking,C0118
T04108,2026-07-06,Laptop,Electronics,North,Online,2,299,598,UPI,C0343
T04109,2026-06-07,Football,Sports,South,Online,5,999,4995,Net Banking,C0258
T04110,2026-09-13,Cricket Bat,Sports,North,Online,2,999,1998,UPI,C0744
T04111,2026-09-26,Rice,Grocery,West,Online,7,999,6993,Credit Card,C0644
T04112,2026-12-04,Tennis Racket,Sports,West,Online,2,1499,2998,UPI,C0391
T04113,2026-08-21,Tennis Racket,Sports,South,Offline,7,4999,34993,Net Banking,C0186
T04114,2026-01-19,Dumbbell,Sports,South,Online,2,199,398,Net Banking,C0186
T04115,2026-08-10,Microwave,Home,East,Offline,3,199,597,Net Banking,C0163
T04116,2026-05-17,Sofa,Home,East,Offline,8,299,2392,Net Banking,C0633
T04117,2026-04-11,Shoes,Clothing,North,Online,8,199,1592,Credit Card,C0316
T04118,2026-12-14,Football,Sports,West,Online,8,29999,239992,Cash,C0748
T04119,2026-07-31,Tablet,Electronics,East,Offline,7,9999,69993,Net Banking,C0773
T04120,2026-02-02,Tablet,Electronics,West,Online,6,29999,179994,Credit Card,C0513
T04121,2026-07-13,Sugar,Grocery,South,Offline,5,799,3995,Credit Card,C0279
T04122,2026-09-12,Smartphone,Electronics,South,Offline,7,799,5593,Net Banking,C0505
T04123,2026-12-03,Bread,Grocery,East,Offline,10,2499,24990,Net Banking,C0672
T04124,2026-07-18,Sugar,Grocery,East,Offline,5,19999,99995,UPI,C0358
T04125,2026-07-01,Jacket,Clothing,East,Online,8,999,7992,Cash,C0260
T04126,2026-01-13,Microwave,Home,South,Online,8,4999,39992,Credit Card,C0696
T04127,2026-09-26,Dumbbell,Sports,East,Offline,6,799,4794,UPI,C0243
T04128,2026-08-14,Chair,Home,West,Online,9,199,1791,Credit Card,C0236
T04129,2026-09-30,Jeans,Clothing,West,Online,9,1499,13491,Cash,C0739
T04130,2026-11-07,Smartphone,Electronics,West,Offline,7,19999,139993,UPI,C0714
T04131,2026-05-22,Smartwatch,Electronics,South,Online,4,4999,19996,Credit Card,C0090
T04132,2026-06-30,Smartwatch,Electronics,East,Online,4,499,1996,Credit Card,C0106
T04133,2026-01-24,Shoes,Clothing,South,Offline,6,9999,59994,Net Banking,C0211
T04134,2026-04-14,Table,Home,West,Offline,8,999,7992,Net Banking,C0443
T04135,2026-01-20,Jeans,Clothing,South,Offline,3,4999,14997,Credit Card,C0115
T04136,2026-06-21,Cricket Bat,Sports,East,Online,1,49999,49999,UPI,C0091
T04137,2026-01-11,Shoes,Clothing,West,Online,7,199,1393,Credit Card,C0118
T04138,2026-07-20,Sofa,Home,West,Offline,5,19999,99995,Net Banking,C0208
T04139,2026-09-23,Jeans,Clothing,North,Offline,1,2499,2499,Credit Card,C0221
T04140,2026-06-14,Bread,Grocery,West,Online,5,49999,249995,Credit Card,C0024
T04141,2026-06-26,Shoes,Clothing,West,Online,1,499,499,Net Banking,C0541
T04142,2026-08-29,Table,Home,West,Online,8,199,1592,UPI,C0164
T04143,2026-11-04,Jeans,Clothing,South,Online,7,299,2093,Cash,C0193
T04144,2026-09-09,Bread,Grocery,East,Online,6,19999,119994,Cash,C0255
T04145,2026-09-13,Sugar,Grocery,East,Online,8,199,1592,Net Banking,C0593
T04146,2026-02-03,Smartwatch,Electronics,North,Offline,6,299,1794,Credit Card,C0042
T04147,2026-09-11,Smartwatch,Electronics,East,Offline,9,799,7191,Credit Card,C0525
T04148,2026-04-11,Smartphone,Electronics,East,Offline,5,9999,49995,Cash,C0444
T04149,2026-06-18,Mixer,Home,South,Offline,5,999,4995,Cash,C0527
T04150,2026-01-30,Football,Sports,West,Online,4,299,1196,Net Banking,C0263
T04151,2026-05-06,Smartwatch,Electronics,East,Offline,8,49999,399992,Credit Card,C0274
T04152,2026-01-22,Tennis Racket,Sports,South,Online,10,1499,14990,Cash,C0191
T04153,2026-11-17,Smartwatch,Electronics,North,Offline,6,2499,14994,Cash,C0434
T04154,2026-11-14,Football,Sports,East,Online,2,49999,99998,Cash,C0665
T04155,2026-01-20,Dress,Clothing,West,Offline,10,29999,299990,Cash,C0225
T04156,2026-01-11,Cricket Bat,Sports,West,Offline,4,1499,5996,Credit Card,C0004
T04157,2026-05-06,Smartwatch,Electronics,North,Offline,10,29999,299990,Credit Card,C0062
T04158,2026-04-03,Milk,Grocery,North,Online,3,199,597,Credit Card,C0221
T04159,2026-02-17,Yoga Mat,Sports,East,Online,1,199,199,Cash,C0081
T04160,2026-12-07,Cricket Bat,Sports,West,Online,1,49999,49999,UPI,C0309
T04161,2026-09-28,Laptop,Electronics,North,Offline,10,799,7990,Credit Card,C0544
T04162,2026-05-28,Milk,Grocery,West,Offline,9,1499,13491,Net Banking,C0210
T04163,2026-10-28,Cricket Bat,Sports,East,Offline,5,49999,249995,Cash,C0539
T04164,2026-02-23,Mixer,Home,West,Online,9,499,4491,Cash,C0784
T04165,2026-09-21,Shoes,Clothing,East,Online,5,499,2495,Credit Card,C0190
T04166,2026-07-05,Table,Home,North,Offline,7,9999,69993,Credit Card,C0606
T04167,2026-01-22,T-Shirt,Clothing,West,Offline,9,299,2691,Credit Card,C0269
T04168,2026-09-14,Oil,Grocery,East,Online,2,29999,59998,Credit Card,C0525
T04169,2026-10-11,Sofa,Home,East,Online,2,49999,99998,Cash,C0671
T04170,2026-05-11,Table,Home,South,Offline,5,199,995,UPI,C0455
T04171,2026-07-31,Yoga Mat,Sports,South,Offline,6,1499,8994,Credit Card,C0521
T04172,2026-09-19,Laptop,Electronics,South,Online,9,49999,449991,Net Banking,C0450
T04173,2026-06-18,Table,Home,West,Offline,8,29999,239992,Credit Card,C0382
T04174,2026-10-22,Jacket,Clothing,North,Online,5,49999,249995,Cash,C0527
T04175,2026-08-18,Jacket,Clothing,West,Offline,10,799,7990,UPI,C0018
T04176,2026-09-10,Headphones,Electronics,East,Offline,6,1499,8994,Net Banking,C0473
T04177,2026-05-16,Smartwatch,Electronics,South,Offline,7,499,3493,Net Banking,C0675
T04178,2026-09-08,Smartphone,Electronics,South,Offline,6,1499,8994,UPI,C0173
T04179,2026-08-19,Oil,Grocery,North,Offline,5,19999,99995,Credit Card,C0127
T04180,2026-03-21,Shoes,Clothing,West,Offline,3,29999,89997,Credit Card,C0203
T04181,2026-02-02,Chair,Home,South,Offline,2,49999,99998,UPI,C0509
T04182,2026-11-23,Laptop,Electronics,East,Offline,6,999,5994,Cash,C0297
T04183,2026-06-30,Sofa,Home,West,Online,6,1499,8994,UPI,C0435
T04184,2026-10-13,Jeans,Clothing,West,Offline,6,29999,179994,Net Banking,C0522
T04185,2026-01-28,Tennis Racket,Sports,East,Online,6,199,1194,UPI,C0515
T04186,2026-08-02,Headphones,Electronics,West,Online,4,299,1196,Credit Card,C0338
T04187,2026-12-15,Sugar,Grocery,North,Offline,6,499,2994,Cash,C0229
T04188,2026-07-20,Dumbbell,Sports,South,Online,1,19999,19999,Net Banking,C0037
T04189,2026-09-26,Tennis Racket,Sports,East,Online,9,9999,89991,UPI,C0035
T04190,2026-07-08,Sofa,Home,North,Online,4,19999,79996,UPI,C0379
T04191,2026-04-15,T-Shirt,Clothing,East,Online,3,2499,7497,UPI,C0626
T04192,2026-12-29,Jeans,Clothing,West,Online,4,19999,79996,Net Banking,C0602
T04193,2026-01-22,T-Shirt,Clothing,West,Online,4,9999,39996,UPI,C0574
T04194,2026-09-30,Cricket Bat,Sports,East,Offline,9,999,8991,UPI,C0771
T04195,2026-07-31,Oil,Grocery,East,Online,7,799,5593,UPI,C0557
T04196,2026-04-30,Sofa,Home,East,Online,2,499,998,Net Banking,C0446
T04197,2026-05-30,Bread,Grocery,West,Offline,3,49999,149997,Credit Card,C0031
T04198,2026-05-12,Sugar,Grocery,South,Offline,4,29999,119996,Net Banking,C0417
T04199,2026-05-03,Sugar,Grocery,North,Offline,6,9999,59994,Net Banking,C0310
T04200,2026-05-20,Tennis Racket,Sports,West,Offline,3,999,2997,UPI,C0314
T04201,2026-05-12,Sugar,Grocery,East,Online,4,19999,79996,UPI,C0335
T04202,2026-06-19,Oil,Grocery,South,Online,5,29999,149995,Credit Card,C0011
T04203,2026-03-20,Sugar,Grocery,West,Offline,1,9999,9999,Net Banking,C0400
T04204,2026-08-03,Football,Sports,South,Online,2,29999,59998,Cash,C0249
T04205,2026-12-07,Jacket,Clothing,West,Online,7,9999,69993,Cash,C0054
T04206,2026-04-26,Milk,Grocery,East,Online,4,4999,19996,Net Banking,C0692
T04207,2026-12-31,Smartphone,Electronics,West,Offline,9,2499,22491,Credit Card,C0508
T04208,2026-09-14,T-Shirt,Clothing,East,Offline,5,1499,7495,Credit Card,C0692
T04209,2026-08-19,Bread,Grocery,West,Online,8,9999,79992,UPI,C0362
T04210,2026-06-22,Smartphone,Electronics,West,Offline,7,29999,209993,Credit Card,C0655
T04211,2026-05-11,Yoga Mat,Sports,South,Online,4,2499,9996,Net Banking,C0038
T04212,2026-07-08,Rice,Grocery,East,Online,5,2499,12495,Credit Card,C0260
T04213,2026-04-01,Laptop,Electronics,North,Offline,5,499,2495,Net Banking,C0257
T04214,2026-08-22,Headphones,Electronics,South,Offline,3,199,597,UPI,C0647
T04215,2026-10-22,Tablet,Electronics,North,Offline,9,1499,13491,Net Banking,C0384
T04216,2026-11-18,Smartphone,Electronics,East,Online,4,1499,5996,UPI,C0641
T04217,2026-05-15,Jeans,Clothing,West,Offline,3,49999,149997,Net Banking,C0728
T04218,2026-04-15,Shoes,Clothing,North,Offline,10,49999,499990,Cash,C0213
T04219,2026-04-15,Football,Sports,North,Online,1,2499,2499,Net Banking,C0045
T04220,2026-01-20,Microwave,Home,North,Offline,3,19999,59997,Credit Card,C0471
T04221,2026-12-02,Sofa,Home,North,Offline,7,1499,10493,Cash,C0485
T04222,2026-01-10,Jacket,Clothing,West,Online,10,19999,199990,UPI,C0297
T04223,2026-04-21,Sofa,Home,East,Online,4,199,796,Net Banking,C0491
T04224,2026-07-07,Smartphone,Electronics,North,Online,1,2499,2499,Cash,C0144
T04225,2026-02-25,Sugar,Grocery,East,Offline,10,4999,49990,Cash,C0471
T04226,2026-02-26,Table,Home,North,Offline,4,499,1996,Cash,C0085
T04227,2026-11-09,Shoes,Clothing,North,Online,5,799,3995,Net Banking,C0436
T04228,2026-07-30,Table,Home,South,Online,1,499,499,Net Banking,C0089
T04229,2026-07-31,Chair,Home,West,Online,9,199,1791,Credit Card,C0465
T04230,2026-06-16,Chair,Home,West,Online,3,2499,7497,UPI,C0691
T04231,2026-05-04,Oil,Grocery,West,Offline,1,499,499,UPI,C0008
T04232,2026-01-04,Table,Home,North,Offline,9,4999,44991,UPI,C0327
T04233,2026-08-25,Laptop,Electronics,North,Offline,3,299,897,Net Banking,C0705
T04234,2026-11-03,Jeans,Clothing,South,Online,4,1499,5996,Cash,C0018
T04235,2026-11-19,Chair,Home,East,Online,9,999,8991,Net Banking,C0339
T04236,2026-08-31,Smartwatch,Electronics,South,Online,10,999,9990,UPI,C0724
T04237,2026-09-28,T-Shirt,Clothing,South,Offline,3,999,2997,Credit Card,C0423
T04238,2026-09-28,Chair,Home,North,Online,2,19999,39998,UPI,C0312
T04239,2026-02-05,Headphones,Electronics,North,Offline,5,9999,49995,UPI,C0052
T04240,2026-11-07,Jeans,Clothing,East,Online,5,2499,12495,Cash,C0427
T04241,2026-04-14,T-Shirt,Clothing,East,Offline,6,4999,29994,Cash,C0477
T04242,2026-12-25,Laptop,Electronics,East,Online,10,9999,99990,Net Banking,C0790
T04243,2026-05-15,Shoes,Clothing,South,Online,8,199,1592,Net Banking,C0011
T04244,2026-05-19,Rice,Grocery,East,Online,2,499,998,Cash,C0218
T04245,2026-11-18,Dumbbell,Sports,East,Offline,2,4999,9998,UPI,C0465
T04246,2026-07-13,Dumbbell,Sports,East,Online,6,199,1194,Net Banking,C0758
T04247,2026-05-02,Cricket Bat,Sports,North,Online,1,49999,49999,Credit Card,C0739
T04248,2026-07-05,Football,Sports,South,Online,7,19999,139993,UPI,C0500
T04249,2026-10-29,Shoes,Clothing,West,Online,5,29999,149995,Credit Card,C0741
T04250,2026-06-03,Smartwatch,Electronics,East,Offline,6,49999,299994,Cash,C0758
T04251,2026-06-21,Cricket Bat,Sports,North,Offline,6,4999,29994,Net Banking,C0378
T04252,2026-01-04,Yoga Mat,Sports,North,Offline,7,499,3493,Credit Card,C0436
T04253,2026-03-17,Shoes,Clothing,South,Offline,2,19999,39998,UPI,C0779
T04254,2026-03-07,Rice,Grocery,West,Online,2,9999,19998,UPI,C0028
T04255,2026-11-07,Shoes,Clothing,North,Offline,1,19999,19999,UPI,C0570
T04256,2026-02-04,Rice,Grocery,South,Offline,1,799,799,Net Banking,C0683
T04257,2026-03-28,Football,Sports,West,Offline,6,29999,179994,Net Banking,C0508
T04258,2026-01-26,Headphones,Electronics,South,Offline,10,4999,49990,Cash,C0103
T04259,2026-02-23,Yoga Mat,Sports,West,Offline,7,29999,209993,Net Banking,C0029
T04260,2026-09-09,Milk,Grocery,East,Offline,6,19999,119994,UPI,C0608
T04261,2026-03-27,T-Shirt,Clothing,South,Offline,6,299,1794,Net Banking,C0246
T04262,2026-10-19,Bread,Grocery,South,Offline,9,29999,269991,UPI,C0050
T04263,2026-09-11,Mixer,Home,East,Offline,7,4999,34993,Net Banking,C0194
T04264,2026-07-05,Football,Sports,North,Offline,9,499,4491,Net Banking,C0269
T04265,2026-09-18,Bread,Grocery,South,Offline,8,4999,39992,Credit Card,C0671
T04266,2026-10-09,Microwave,Home,East,Offline,9,799,7191,Net Banking,C0770
T04267,2026-03-05,Jacket,Clothing,North,Online,3,199,597,UPI,C0714
